2021-03-16 22:17:31,984 INFO  Logger.cs: 70 - 
2021-03-16 22:22:50,450 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:23:04,428 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:26:27,360 INFO  SwAddin.cs: 294 - Assembly export called for file box assembly.SLDASM
2021-03-16 22:26:27,361 INFO  SwAddin.cs: 299 - Save is required
2021-03-16 22:26:27,361 INFO  SwAddin.cs: 313 - Saving assembly
2021-03-16 22:26:28,300 INFO  SwAddin.cs: 316 - Opening property manager
2021-03-16 22:26:28,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from box assembly.SLDASM
2021-03-16 22:26:28,304 INFO  ExportHelperExtension.cs: 1136 - Found 42 in box assembly.SLDASM
2021-03-16 22:26:28,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in box assembly.SLDASM
2021-03-16 22:26:28,306 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-16 22:26:28,306 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-03-16 22:26:28,307 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3.1-1
2021-03-16 22:26:28,308 INFO  ExportHelperExtension.cs: 1136 - Found 31 in link 3.1-1
2021-03-16 22:26:28,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3.1-1
2021-03-16 22:26:28,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 5-1
2021-03-16 22:26:28,312 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 5-1
2021-03-16 22:26:28,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 5-1
2021-03-16 22:26:28,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from end effector-1
2021-03-16 22:26:28,315 INFO  ExportHelperExtension.cs: 1136 - Found 27 in end effector-1
2021-03-16 22:26:28,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in end effector-1
2021-03-16 22:26:28,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from boxbase-1
2021-03-16 22:26:28,317 INFO  ExportHelperExtension.cs: 1136 - Found 27 in boxbase-1
2021-03-16 22:26:28,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in boxbase-1
2021-03-16 22:26:28,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from limk 1-1
2021-03-16 22:26:28,320 INFO  ExportHelperExtension.cs: 1136 - Found 29 in limk 1-1
2021-03-16 22:26:28,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in limk 1-1
2021-03-16 22:26:28,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 2-1
2021-03-16 22:26:28,322 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link 2-1
2021-03-16 22:26:28,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 2-1
2021-03-16 22:26:28,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4-1
2021-03-16 22:26:28,325 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 4-1
2021-03-16 22:26:28,326 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 4-1
2021-03-16 22:26:28,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from box assembly.SLDASM
2021-03-16 22:26:28,327 INFO  ExportHelperExtension.cs: 1136 - Found 42 in box assembly.SLDASM
2021-03-16 22:26:28,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in box assembly.SLDASM
2021-03-16 22:26:28,328 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-16 22:26:28,329 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-03-16 22:26:28,330 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3.1-1
2021-03-16 22:26:28,330 INFO  ExportHelperExtension.cs: 1136 - Found 31 in link 3.1-1
2021-03-16 22:26:28,331 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3.1-1
2021-03-16 22:26:28,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 5-1
2021-03-16 22:26:28,333 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 5-1
2021-03-16 22:26:28,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 5-1
2021-03-16 22:26:28,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from end effector-1
2021-03-16 22:26:28,335 INFO  ExportHelperExtension.cs: 1136 - Found 27 in end effector-1
2021-03-16 22:26:28,336 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in end effector-1
2021-03-16 22:26:28,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from boxbase-1
2021-03-16 22:26:28,337 INFO  ExportHelperExtension.cs: 1136 - Found 27 in boxbase-1
2021-03-16 22:26:28,338 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in boxbase-1
2021-03-16 22:26:28,339 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from limk 1-1
2021-03-16 22:26:28,640 INFO  ExportHelperExtension.cs: 1136 - Found 29 in limk 1-1
2021-03-16 22:26:28,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in limk 1-1
2021-03-16 22:26:28,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 2-1
2021-03-16 22:26:28,643 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link 2-1
2021-03-16 22:26:28,644 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 2-1
2021-03-16 22:26:28,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 4-1
2021-03-16 22:26:28,646 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 4-1
2021-03-16 22:26:28,647 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 4-1
2021-03-16 22:26:28,907 INFO  SwAddin.cs: 339 - Loading config tree
2021-03-16 22:26:28,909 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-03-16 22:26:28,914 INFO  SwAddin.cs: 344 - Showing property manager
2021-03-16 22:26:35,246 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:26:58,594 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:27:09,072 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:27:36,841 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:27:51,701 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:28:25,313 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-16 22:29:20,531 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-03-16 22:29:24,884 INFO  ExportHelperExtension.cs: 347 - Creating joint link_one
2021-03-16 22:29:24,894 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-03-16 22:29:24,895 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-03-16 22:29:24,901 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-03-16 22:29:25,401 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-16 22:29:25,406 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-16 22:29:25,406 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-16 22:29:25,407 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-16 22:29:28,542 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_one failed
2021-03-16 22:29:28,555 INFO  ExportHelperExtension.cs: 347 - Creating joint link_two
2021-03-16 22:29:28,560 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_one
2021-03-16 22:29:28,561 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-03-16 22:29:28,562 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-03-16 22:29:28,562 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-03-16 22:29:29,074 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-16 22:29:29,075 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-16 22:29:29,076 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-16 22:29:29,076 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-16 22:29:29,077 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-03-16 22:29:32,319 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_one to child link_two failed
2021-03-16 22:29:32,324 INFO  ExportHelperExtension.cs: 347 - Creating joint link_three
2021-03-16 22:29:32,325 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_two
2021-03-16 22:29:32,325 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-03-16 22:29:32,326 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-03-16 22:29:32,326 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-03-16 22:29:32,327 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-03-16 22:29:32,648 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-16 22:29:32,649 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-16 22:29:32,649 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-16 22:29:32,650 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-16 22:29:32,650 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-03-16 22:29:32,652 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-03-16 22:29:35,873 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_two to child link_three failed
2021-03-16 22:29:35,877 INFO  ExportHelperExtension.cs: 347 - Creating joint link_four
2021-03-16 22:29:35,878 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_three
2021-03-16 22:29:35,878 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-03-16 22:29:35,879 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-03-16 22:29:35,879 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-03-16 22:29:35,880 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-03-16 22:29:35,881 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-03-16 22:29:36,221 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-16 22:29:36,222 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-16 22:29:36,222 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-16 22:29:36,223 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-16 22:29:36,224 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-03-16 22:29:36,224 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-03-16 22:29:36,224 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-03-16 22:29:39,525 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_three to child link_four failed
2021-03-16 22:29:39,532 INFO  ExportHelperExtension.cs: 347 - Creating joint link_five
2021-03-16 22:29:39,534 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_four
2021-03-16 22:29:39,535 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-03-16 22:29:39,535 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-03-16 22:29:39,536 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-03-16 22:29:39,536 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-03-16 22:29:39,537 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-03-16 22:29:39,537 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-03-16 22:29:40,176 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-16 22:29:40,176 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-16 22:29:40,177 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-16 22:29:40,177 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-16 22:29:40,178 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-03-16 22:29:40,178 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-03-16 22:29:40,179 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-03-16 22:29:40,179 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-03-16 22:29:43,766 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_four to child link_five failed
2021-03-16 22:29:43,772 INFO  ExportHelperExtension.cs: 347 - Creating joint end_effector
2021-03-16 22:29:43,772 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_five
2021-03-16 22:29:43,773 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-03-16 22:29:43,773 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-03-16 22:29:43,774 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-03-16 22:29:43,775 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-03-16 22:29:43,775 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-03-16 22:29:43,776 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-03-16 22:29:43,776 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-03-16 22:29:44,210 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-03-16 22:29:44,211 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-16 22:29:44,211 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-16 22:29:44,217 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-16 22:29:44,358 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-03-16 22:29:44,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-03-16 22:29:44,360 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-03-16 22:29:44,360 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-03-16 22:29:44,361 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-03-16 22:29:46,561 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_five to child end_effector failed
2021-03-16 22:29:46,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from box assembly.SLDASM
2021-03-16 22:29:46,892 INFO  ExportHelperExtension.cs: 1136 - Found 56 in box assembly.SLDASM
2021-03-16 22:29:46,893 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in box assembly.SLDASM
2021-03-16 22:29:46,893 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-16 22:29:46,894 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-03-16 22:29:46,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3.1-1
2021-03-16 22:29:46,894 INFO  ExportHelperExtension.cs: 1136 - Found 31 in link 3.1-1
2021-03-16 22:29:46,895 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3.1-1
2021-03-16 22:29:46,895 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 5-1
2021-03-16 22:29:46,896 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 5-1
2021-03-16 22:29:46,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 5-1
2021-03-16 22:29:46,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from end effector-1
2021-03-16 22:29:46,897 INFO  ExportHelperExtension.cs: 1136 - Found 27 in end effector-1
2021-03-16 22:29:46,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in end effector-1
2021-03-16 22:29:46,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from boxbase-1
2021-03-16 22:29:46,899 INFO  ExportHelperExtension.cs: 1136 - Found 27 in boxbase-1
2021-03-16 22:29:46,899 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in boxbase-1
2021-03-16 22:29:46,900 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from limk 1-1
2021-03-16 22:29:46,900 INFO  ExportHelperExtension.cs: 1136 - Found 29 in limk 1-1
2021-03-16 22:29:46,900 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in limk 1-1
2021-03-16 22:29:46,901 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 2-1
2021-03-16 22:29:46,901 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link 2-1
2021-03-16 22:29:46,902 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 2-1
2021-03-16 22:29:46,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4-1
2021-03-16 22:29:46,902 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 4-1
2021-03-16 22:29:46,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 4-1
2021-03-16 22:29:46,903 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from box assembly.SLDASM
2021-03-16 22:29:46,904 INFO  ExportHelperExtension.cs: 1136 - Found 56 in box assembly.SLDASM
2021-03-16 22:29:46,904 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in box assembly.SLDASM
2021-03-16 22:29:46,905 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-16 22:29:46,905 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-03-16 22:29:46,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3.1-1
2021-03-16 22:29:46,906 INFO  ExportHelperExtension.cs: 1136 - Found 31 in link 3.1-1
2021-03-16 22:29:46,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3.1-1
2021-03-16 22:29:46,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 5-1
2021-03-16 22:29:46,907 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link 5-1
2021-03-16 22:29:46,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 5-1
